,year,name,category,result
31,1962,George Axelrod,screenplay,N
32,1962,Carl Foreman,screenplay,N
33,1962,Robert Rossen,screenplay,N
34,1962,Ernest Lehman,screenplay,N
35,1962,Henry Mancini,music,W
36,1962,Miklós Rózsa,music,N
37,1962,Morris Stoloff,music,N
38,1962,Dimitri Tiomkin,music,N
39,1962,Elmer Bernstein,music,N
40,1962,Saul Chaplin,music,W
41,1962,George Bruns,music,N
42,1962,Alfred Newman,music,N
43,1962,Dmitri Shostakovich,music,N
44,1962,Duke Ellington,music,N
45,1962,Moon River,song,W
46,1962,Henry Mancini,song,N
47,1962,Miklós Rózsa,song,N
48,1962,Jimmy Van Heusen,song,N
49,1962,Dimitri Tiomkin,song,N
50,1962,Gordon E. Sawyer,sound,W
51,1962,Gordon E. Sawyer,sound,N
52,1962,Waldon O. Watson,sound,N
53,1962,John Cox,sound,N
54,1962,Robert O. Cook,sound,N
55,1962,Harry Horner,art_direction,W
56,1962,Carroll Clark,art_direction,N
57,1962,Fernando Carrere,art_direction,N
58,1962,Piero Gherardi,art_direction,N
59,1962,Rudolph Sternad,art_direction,N
60,1962,Boris Leven,art_direction,W
61,1962,Hal Pereira,art_direction,N
62,1962,Veniero Colasanti,art_direction,N
63,1962,Alexander Golitzen,art_direction,N
64,1962,Hal Pereira,art_direction,N
65,1962,Eugen Schüfftan,cinematography,W
66,1962,Edward Colman,cinematography,N
67,1962,Franz Planer,cinematography,N
68,1962,Ernest Laszlo,cinematography,N
69,1962,Daniel L. Fapp,cinematography,N
70,1962,Daniel L. Fapp,cinematography,W
71,1962,Jack Cardiff,cinematography,N
72,1962,Russell Metty,cinematography,N
73,1962,Harry Stradling,cinematography,N
74,1962,Charles Lang,cinematography,N
75,1962,Piero Gherardi,costume,W
76,1962,Dorothy Jeakins,costume,N
77,1962,Howard Shoup,costume,N
78,1962,Jean Louis,costume,N
79,1962,Yoshirō Muraki,costume,N
80,1962,Irene Sharaff,costume,W
81,1962,Bill Thomas,costume,N
82,1962,Jean Louis,costume,N
83,1962,Irene Sharaff,costume,N
84,1962,Edith Head,costume,N
85,1962,Thomas Stanford,editing,W
86,1962,William H. Reynolds,editing,N
87,1962,Alan Osbiston,editing,N
88,1962,Frederic Knudtson,editing,N
89,1962,Philip W. Anderson,editing,N
90,1962,Bill Warrington,effects,W
91,1962,Robert A. Mattey,effects,N
0,1963,Sam Spiegel,picture,W
1,1963,Darryl F. Zanuck,picture,N
2,1963,Morton DaCosta,picture,N
3,1963,Aaron Rosenberg,picture,N
4,1963,Alan J. Pakula,picture,N
5,1963,David Lean,director,W
6,1963,Frank Perry,director,N
7,1963,Pietro Germi,director,N
8,1963,Arthur Penn,director,N
9,1963,Robert Mulligan,director,N
10,1963,Gregory Peck,actor,W
11,1963,Burt Lancaster,actor,N
12,1963,Jack Lemmon,actor,N
13,1963,Marcello Mastroianni,actor,N
14,1963,Peter O'Toole,actor,N
15,1963,Anne Bancroft,actress,W
16,1963,Bette Davis,actress,N
17,1963,Katharine Hepburn,actress,N
18,1963,Geraldine Page,actress,N
19,1963,Lee Remick,actress,N
20,1963,Ed Begley,s_actor,W
21,1963,Victor Buono,s_actor,N
22,1963,Telly Savalas,s_actor,N
23,1963,Omar Sharif,s_actor,N
24,1963,Terence Stamp,s_actor,N
25,1963,Patty Duke,s_actress,W
26,1963,Mary Badham,s_actress,N
27,1963,Shirley Knight,s_actress,N
28,1963,Angela Lansbury,s_actress,N
29,1963,Thelma Ritter,s_actress,N
30,1963,Horton Foote,screenplay,W
31,1963,Eleanor Perry,screenplay,N
32,1963,Robert Bolt,screenplay,N
33,1963,Vladimir Nabokov,screenplay,N
34,1963,William Gibson,screenplay,N
35,1963,Maurice Jarre,music,W
36,1963,Jerry Goldsmith,music,N
37,1963,Bronisław Kaper,music,N
38,1963,Franz Waxman,music,N
39,1963,Elmer Bernstein,music,N
40,1963,Ray Heindorf,music,W
41,1963,Georgie Stoll,music,N
42,1963,Michel Magne,music,N
43,1963,Frank Perkins,music,N
44,1963,Leigh Harline,music,N
45,1963,Days of Wine and Roses,song,W
46,1963,Bronisław Kaper,song,N
47,1963,André Previn,song,N
48,1963,Sammy Fain,song,N
49,1963,Walk on the Wild Side,song,N
50,1963,John Cox,sound,W
51,1963,Robert O. Cook,sound,N
52,1963,George R. Groves,sound,N
53,1963,Waldon O. Watson,sound,N
54,1963,Joseph D. Kelly,sound,N
55,1963,Alexander Golitzen,art_direction,W
56,1963,Joseph C. Wright,art_direction,N
57,1963,Ted Haworth,art_direction,N
58,1963,George Davis,art_direction,N
59,1963,Hal Pereira,art_direction,N
60,1963,John Box,art_direction,W
61,1963,Paul Groesse,art_direction,N
62,1963,George Davis,art_direction,N
63,1963,Alexander Golitzen,art_direction,N
64,1963,George Davis,art_direction,N
65,1963,Jean Bourgoin and Walter Wottitz,cinematography,W
66,1963,Burnett Guffey,cinematography,N
67,1963,Russell Harlan,cinematography,N
68,1963,Ted D. McCord,cinematography,N
69,1963,Ernest Haller,cinematography,N
70,1963,Freddie Young,cinematography,W
71,1963,Harry Stradling,cinematography,N
72,1963,Russell Harlan,cinematography,N
73,1963,Robert Surtees,cinematography,N
74,1963,Paul C. Vogel,cinematography,N
75,1963,Norma Koch,costume,W
76,1963,Don Feld,costume,N
77,1963,Edith Head,costume,N
78,1963,Ruth Morley,costume,N
79,1963,Denny Vachlioti,costume,N
80,1963,Mary Wills,costume,W
81,1963,Bill Thomas,costume,N
82,1963,Orry-Kelly,costume,N
83,1963,Dorothy Jeakins,costume,N
84,1963,Edith Head,costume,N
85,1963,Anne V. Coates,editing,W
86,1963,Samuel E. Beetley,editing,N
87,1963,Ferris Webster,editing,N
88,1963,William H. Ziegler,editing,N
89,1963,John McSweeney Jr.,editing,N
90,1963,Robert MacDonald,effects,W
91,1963,A. Arnold Gillespie,effects,N
0,1964,Tony Richardson,picture,W
1,1964,Elia Kazan,picture,N
2,1964,Walter Wanger,picture,N
3,1964,Bernard Smith,picture,N
4,1964,Ralph Nelson,picture,N
5,1964,Tony Richardson,director,W
6,1964,Federico Fellini,director,N
7,1964,Elia Kazan,director,N
8,1964,Otto Preminger,director,N
9,1964,Martin Ritt,director,N
10,1964,Sidney Poitier,actor,W
11,1964,Albert Finney,actor,N
12,1964,Richard Harris,actor,N
13,1964,Rex Harrison,actor,N
14,1964,Paul Newman,actor,N
15,1964,Patricia Neal,actress,W
16,1964,Leslie Caron,actress,N
17,1964,Shirley MacLaine,actress,N
18,1964,Rachel Roberts,actress,N
19,1964,Natalie Wood,actress,N
20,1964,Melvyn Douglas,s_actor,W
21,1964,Nick Adams,s_actor,N
22,1964,Bobby Darin,s_actor,N
23,1964,Hugh Griffith,s_actor,N
24,1964,John Huston,s_actor,N
25,1964,Margaret Rutherford,s_actress,W
26,1964,Diane Cilento,s_actress,N
27,1964,Edith Evans,s_actress,N
28,1964,Joyce Redman,s_actress,N
29,1964,Lilia Skala,s_actress,N
30,1964,John Osborne,screenplay,W
31,1964,Richard L. Breen,screenplay,N
32,1964,Irving Ravetch,screenplay,N
33,1964,James Poe,screenplay,N
34,1964,Serge Bourguignon,screenplay,N
35,1964,Call Me Irresponsible,song,W
36,1964,Henry Mancini,song,N
37,1964,Ernest Gold,song,N
38,1964,More,song,N
39,1964,Dimitri Tiomkin,song,N
40,1964,John Addison,music,W
41,1964,Dimitri Tiomkin,music,N
42,1964,Alex North,music,N
43,1964,Alfred Newman,music,N
44,1964,Ernest Gold,music,N
45,1964,André Previn,music,W
46,1964,Johnny Green,music,N
47,1964,Leith Stevens,music,N
48,1964,Maurice Jarre,music,N
49,1964,George Bruns,music,N
50,1964,Walter Elliott,effects,W
51,1964,Robert Bratton,effects,N
52,1964,Franklin Milton,sound,W
53,1964,Charles Rice,sound,N
54,1964,Waldon O. Watson,sound,N
55,1964,James Corcoran,sound,N
56,1964,Gordon E. Sawyer,sound,N
57,1964,Gene Callahan,art_direction,W
58,1964,Piero Gherardi,art_direction,N
59,1964,Hal Pereira,art_direction,N
60,1964,Hal Pereira,art_direction,N
61,1964,George Davis,art_direction,N
62,1964,John DeCuir,art_direction,W
63,1964,Lyle R. Wheeler,art_direction,N
64,1964,Hal Pereira,art_direction,N
65,1964,George Davis,art_direction,N
66,1964,Ralph W. Brinton,art_direction,N
67,1964,James Wong Howe,cinematography,W
68,1964,George J. Folsey,cinematography,N
69,1964,Lucien Ballard,cinematography,N
70,1964,Ernest Haller,cinematography,N
71,1964,Milton Krasner,cinematography,N
72,1964,Leon Shamroy,cinematography,W
73,1964,Leon Shamroy,cinematography,N
74,1964,William Daniels,cinematography,N
75,1964,Joseph LaShelle,cinematography,N
76,1964,Ernest Laszlo,cinematography,N
77,1964,Piero Gherardi,costume,W
78,1964,Edith Head,costume,N
79,1964,Travilla,costume,N
80,1964,Bill Thomas,costume,N
81,1964,Edith Head,costume,N
82,1964,Irene Sharaff,costume,W
83,1964,Donald Brooks,costume,N
84,1964,Walter Plunkett,costume,N
85,1964,Piero Tosi,costume,N
86,1964,Edith Head,costume,N
87,1964,Harold F. Kress,editing,W
88,1964,Dorothy Spencer,editing,N
89,1964,Louis R. Loeffler,editing,N
90,1964,Ferris Webster,editing,N
91,1964,Frederic Knudtson,editing,N
92,1964,Emil Kosa Jr.,effects,W
93,1964,Ub Iwerks,effects,N
0,1965,Jack L. Warner,picture,W
1,1965,Hal B. Wallis,picture,N
2,1965,Stanley Kubrick,picture,N
3,1965,Walt Disney,picture,N
4,1965,Michael Cacoyannis,picture,N
5,1965,George Cukor,director,W
6,1965,Peter Glenville,director,N
7,1965,Stanley Kubrick,director,N
8,1965,Robert Stevenson,director,N
9,1965,Michael Cacoyannis,director,N
10,1965,Rex Harrison,actor,W
11,1965,Richard Burton,actor,N
12,1965,Peter O'Toole,actor,N
13,1965,Anthony Quinn,actor,N
14,1965,Peter Sellers,actor,N
15,1965,Julie Andrews,actress,W
16,1965,Anne Bancroft,actress,N
17,1965,Sophia Loren,actress,N
18,1965,Debbie Reynolds,actress,N
19,1965,Kim Stanley,actress,N
20,1965,Peter Ustinov,s_actor,W
21,1965,John Gielgud,s_actor,N
22,1965,Stanley Holloway,s_actor,N
23,1965,Edmond O'Brien,s_actor,N
24,1965,Lee Tracy,s_actor,N
25,1965,Lila Kedrova,s_actress,W
26,1965,Gladys Cooper,s_actress,N
27,1965,Edith Evans,s_actress,N
28,1965,Grayson Hall,s_actress,N
29,1965,Agnes Moorehead,s_actress,N
30,1965,Edward Anhalt,screenplay,W
31,1965,Stanley Kubrick,screenplay,N
32,1965,Bill Walsh,screenplay,N
33,1965,Alan Jay Lerner,screenplay,N
34,1965,Michael Cacoyannis,screenplay,N
35,1965,Chim Chim Cher-ee,song,W
36,1965,Henry Mancini,song,N
37,1965,"Hush, Hush, Sweet Charlotte",song,N
38,1965,My Kind of Town,song,N
39,1965,Jimmy Van Heusen,song,N
40,1965,Richard M. Sherman,music,W
41,1965,Laurence Rosenthal,music,N
42,1965,Dimitri Tiomkin,music,N
43,1965,Frank De Vol,music,N
44,1965,Henry Mancini,music,N
45,1965,André Previn,music,W
46,1965,George Martin,music,N
47,1965,Irwin Kostal,music,N
48,1965,Nelson Riddle,music,N
49,1965,Robert Armbruster,music,N
50,1965,Norman Wanstall,effects,W
51,1965,Robert Bratton,effects,N
52,1965,George Groves,sound,W
53,1965,John Cox,sound,N
54,1965,Waldon O. Watson,sound,N
55,1965,Robert O. Cook,sound,N
56,1965,Franklin Milton,sound,N
57,1965,Vassilis Photopoulos,art_direction,W
58,1965,George Davis,art_direction,N
59,1965,William Glasgow,art_direction,N
60,1965,Stephen B. Grimes,art_direction,N
61,1965,Cary Odell,art_direction,N
62,1965,Gene Allen,art_direction,W
63,1965,John Bryan,art_direction,N
64,1965,Carroll Clark,art_direction,N
65,1965,George Davis,art_direction,N
66,1965,Jack Martin Smith,art_direction,N
67,1965,Walter Lassally,cinematography,W
68,1965,Philip H. Lathrop,cinematography,N
69,1965,Milton Krasner,cinematography,N
70,1965,Joseph Biroc,cinematography,N
71,1965,Gabriel Figueroa,cinematography,N
72,1965,Harry Stradling,cinematography,W
73,1965,Geoffrey Unsworth,cinematography,N
74,1965,William Clothier,cinematography,N
75,1965,Edward Colman,cinematography,N
76,1965,Daniel L. Fapp,cinematography,N
77,1965,Dorothy Jeakins,costume,W
78,1965,Edith Head,costume,N
79,1965,Norma Koch,costume,N
80,1965,Howard Shoup,costume,N
81,1965,René Hubert,costume,N
82,1965,Cecil Beaton,costume,W
83,1965,Margaret Furse,costume,N
84,1965,Tony Walton,costume,N
85,1965,Morton Haack,costume,N
86,1965,Edith Head,costume,N
87,1965,Cotton Warburton,editing,W
88,1965,Anne V. Coates,editing,N
89,1965,Ted J. Kent,editing,N
90,1965,Michael Luciano,editing,N
91,1965,William Ziegler,editing,N
92,1965,Peter Ellenshaw,effects,W
93,1965,Jim Danforth,effects,N
0,1966,Robert Wise,picture,W
1,1966,Joseph Janni,picture,N
2,1966,Carlo Ponti,picture,N
3,1966,Stanley Kramer,picture,N
4,1966,Fred Coe,picture,N
5,1966,Robert Wise,director,W
6,1966,William Wyler,director,N
7,1966,John Schlesinger,director,N
8,1966,David Lean,director,N
9,1966,Hiroshi Teshigahara,director,N
10,1966,Lee Marvin,actor,W
11,1966,Richard Burton,actor,N
12,1966,Laurence Olivier,actor,N
13,1966,Rod Steiger,actor,N
14,1966,Oskar Werner,actor,N
15,1966,Julie Christie,actress,W
16,1966,Julie Andrews,actress,N
17,1966,Samantha Eggar,actress,N
18,1966,Elizabeth Hartman,actress,N
19,1966,Simone Signoret,actress,N
20,1966,Martin Balsam,s_actor,W
21,1966,Ian Bannen,s_actor,N
22,1966,Tom Courtenay,s_actor,N
23,1966,Michael Dunn,s_actor,N
24,1966,Frank Finlay,s_actor,N
25,1966,Shelley Winters,s_actress,W
26,1966,Ruth Gordon,s_actress,N
27,1966,Joyce Redman,s_actress,N
28,1966,Maggie Smith,s_actress,N
29,1966,Peggy Wood,s_actress,N
30,1966,Robert Bolt,screenplay,W
31,1966,Walter Newman,screenplay,N
32,1966,Stanley Mann,screenplay,N
33,1966,Abby Mann,screenplay,N
34,1966,Herb Gardner,screenplay,N
35,1966,The Shadow of Your Smile,song,W
36,1966,Jerry Livingston,song,N
37,1966,I Will Wait for You,song,N
38,1966,Henry Mancini,song,N
39,1966,"""What's New Pussycat?""",song,N
40,1966,Maurice Jarre,music,W
41,1966,Alex North,music,N
42,1966,Alfred Newman,music,N
43,1966,Jerry Goldsmith,music,N
44,1966,Michel Legrand,music,N
45,1966,Irwin Kostal,music,W
46,1966,Frank De Vol,music,N
47,1966,Lionel Newman,music,N
48,1966,Don Walker,music,N
49,1966,Michel Legrand,music,N
50,1966,Treg Brown,effects,W
51,1966,Walter Rossi,effects,N
52,1966,James Corcoran,sound,W
53,1966,James Corcoran,sound,N
54,1966,A. W. Watkins,sound,N
55,1966,George Groves,sound,N
56,1966,Waldon O. Watson,sound,N
57,1966,Robert Clatworthy,art_direction,W
58,1966,Robert Emmet Smith,art_direction,N
59,1966,George Davis,art_direction,N
60,1966,Hal Pereira,art_direction,N
61,1966,Hal Pereira,art_direction,N
62,1966,John Box,art_direction,W
63,1966,John DeCuir,art_direction,N
64,1966,Richard Day,art_direction,N
65,1966,Robert Clatworthy,art_direction,N
66,1966,Boris Leven,art_direction,N
67,1966,Ernest Laszlo,cinematography,W
68,1966,Loyal Griggs,cinematography,N
69,1966,Burnett Guffey,cinematography,N
70,1966,Conrad Hall,cinematography,N
71,1966,Robert Burks,cinematography,N
72,1966,Freddie Young,cinematography,W
73,1966,Leon Shamroy,cinematography,N
74,1966,Russell Harlan,cinematography,N
75,1966,William C. Mellor,cinematography,N
76,1966,Ted D. McCord,cinematography,N
77,1966,Julie Harris,costume,W
78,1966,Moss Mabry,costume,N
79,1966,Howard Shoup,costume,N
80,1966,Jean Louis,costume,N
81,1966,Edith Head,costume,N
82,1966,Phyllis Dalton,costume,W
83,1966,Vittorio Nino Novarese,costume,N
84,1966,Marjorie Best,costume,N
85,1966,Edith Head,costume,N
86,1966,Dorothy Jeakins,costume,N
87,1966,William H. Reynolds,editing,W
88,1966,Charles Nelson,editing,N
89,1966,Norman Savage,editing,N
90,1966,Michael Luciano,editing,N
91,1966,Ralph E. Winters,editing,N
92,1966,John Stears,effects,W
93,1966,J. McMillan Johnson,effects,N
0,1967,Fred Zinnemann,picture,W
1,1967,Lewis Gilbert,picture,N
2,1967,Norman Jewison,picture,N
3,1967,Robert Wise,picture,N
4,1967,Ernest Lehman,picture,N
5,1967,Fred Zinnemann,director,W
6,1967,Michelangelo Antonioni,director,N
7,1967,Claude Lelouch,director,N
8,1967,Richard Brooks,director,N
9,1967,Mike Nichols,director,N
10,1967,Paul Scofield,actor,W
11,1967,Alan Arkin,actor,N
12,1967,Richard Burton,actor,N
13,1967,Michael Caine,actor,N
14,1967,Steve McQueen,actor,N
15,1967,Elizabeth Taylor,actress,W
16,1967,Anouk Aimée,actress,N
17,1967,Ida Kamińska,actress,N
18,1967,Lynn Redgrave,actress,N
19,1967,Vanessa Redgrave,actress,N
20,1967,Walter Matthau,s_actor,W
21,1967,Mako,s_actor,N
22,1967,James Mason,s_actor,N
23,1967,George Segal,s_actor,N
24,1967,Robert Shaw,s_actor,N
25,1967,Sandy Dennis,s_actress,W
26,1967,Wendy Hiller,s_actress,N
27,1967,Jocelyne LaGarde,s_actress,N
28,1967,Vivien Merchant,s_actress,N
29,1967,Geraldine Page,s_actress,N
30,1967,Robert Bolt,screenplay,W
31,1967,Bill Naughton,screenplay,N
32,1967,Richard Brooks,screenplay,N
33,1967,William Rose,screenplay,N
34,1967,Ernest Lehman,screenplay,N
35,1967,Born Free,song,W
36,1967,Alfie,song,N
37,1967,Georgy Girl,song,N
38,1967,Elmer Bernstein,song,N
39,1967,Johnny Mandel,song,N
40,1967,John Barry,music,W
41,1967,Alex North,music,N
42,1967,Toshiro Mayuzumi,music,N
43,1967,Elmer Bernstein,music,N
44,1967,Jerry Goldsmith,music,N
45,1967,Ken Thorne,music,W
46,1967,Luis Bacalov,music,N
47,1967,Elmer Bernstein,music,N
48,1967,Harry Sukman,music,N
49,1967,Al Ham,music,N
50,1967,Gordon Daniel,effects,W
51,1967,Walter Rossi,effects,N
52,1967,Franklin Milton,sound,W
53,1967,Waldon O. Watson,sound,N
54,1967,Gordon E. Sawyer,sound,N
55,1967,James Corcoran,sound,N
56,1967,George Groves,sound,N
57,1967,Richard Sylbert,art_direction,W
58,1967,Robert Luthardt,art_direction,N
59,1967,Luigi Scaccianoce,art_direction,N
60,1967,Willy Holt,art_direction,N
61,1967,George Davis,art_direction,N
62,1967,Jack Martin Smith,art_direction,W
63,1967,Alexander Golitzen,art_direction,N
64,1967,Piero Gherardi,art_direction,N
65,1967,Hal Pereira,art_direction,N
66,1967,Boris Leven,art_direction,N
67,1967,Haskell Wexler,cinematography,W
68,1967,Joseph LaShelle,cinematography,N
69,1967,Kenneth Higgins,cinematography,N
70,1967,Marcel Grignon,cinematography,N
71,1967,James Wong Howe,cinematography,N
72,1967,Ted Moore,cinematography,W
73,1967,Ernest Laszlo,cinematography,N
74,1967,Russell Harlan,cinematography,N
75,1967,Conrad Hall,cinematography,N
76,1967,Joseph MacDonald,cinematography,N
77,1967,Irene Sharaff,costume,W
78,1967,Danilo Donati,costume,N
79,1967,Danilo Donati,costume,N
80,1967,Helen Rose,costume,N
81,1967,Jocelyn Rickards,costume,N
82,1967,Joan Bridge,costume,W
83,1967,Jean Louis,costume,N
84,1967,Dorothy Jeakins,costume,N
85,1967,Piero Gherardi,costume,N
86,1967,Edith Head,costume,N
87,1967,Fredric Steinkamp,editing,W
88,1967,William B. Murphy,editing,N
89,1967,Hal Ashby,editing,N
90,1967,William H. Reynolds,editing,N
91,1967,Sam O'Steen,editing,N
92,1967,Art Cruickshank,effects,W
93,1967,Linwood G. Dunn,effects,N
0,1968,Walter Mirisch,picture,W
1,1968,Warren Beatty,picture,N
2,1968,Arthur P. Jacobs,picture,N
3,1968,Lawrence Turman,picture,N
4,1968,Stanley Kramer,picture,N
5,1968,Mike Nichols,director,W
6,1968,Arthur Penn,director,N
7,1968,Stanley Kramer,director,N
8,1968,Richard Brooks,director,N
9,1968,Norman Jewison,director,N
10,1968,Rod Steiger,actor,W
11,1968,Warren Beatty,actor,N
12,1968,Dustin Hoffman,actor,N
13,1968,Paul Newman,actor,N
14,1968,Spencer Tracy,actor,N
15,1968,Katharine Hepburn,actress,W
16,1968,Anne Bancroft,actress,N
17,1968,Faye Dunaway,actress,N
18,1968,Edith Evans,actress,N
19,1968,Audrey Hepburn,actress,N
20,1968,George Kennedy,s_actor,W
21,1968,John Cassavetes,s_actor,N
22,1968,Gene Hackman,s_actor,N
23,1968,Cecil Kellaway,s_actor,N
24,1968,Michael J. Pollard,s_actor,N
25,1968,Estelle Parsons,s_actress,W
26,1968,Carol Channing,s_actress,N
27,1968,Mildred Natwick,s_actress,N
28,1968,Beah Richards,s_actress,N
29,1968,Katharine Ross,s_actress,N
30,1968,Stirling Silliphant,screenplay,W
31,1968,Donn Pearce,screenplay,N
32,1968,Buck Henry,screenplay,N
33,1968,Richard Brooks,screenplay,N
34,1968,Joseph Strick,screenplay,N
35,1968,Elmer Bernstein,music,W
36,1968,Lalo Schifrin,music,N
37,1968,Leslie Bricusse,music,N
38,1968,Richard Rodney Bennett,music,N
39,1968,Quincy Jones,music,N
40,1968,Alfred Newman,music,W
41,1968,Lionel Newman,music,N
42,1968,Frank De Vol,music,N
43,1968,André Previn,music,N
44,1968,John Williams,music,N
45,1968,Talk to the Animals,song,W
46,1968,The Bare Necessities,song,N
47,1968,Quincy Jones,song,N
48,1968,The Look of Love,song,N
49,1968,Jimmy Van Heusen,song,N
50,1968,John Truscott,costume,W
51,1968,Theadora Van Runkle,costume,N
52,1968,Bill Thomas,costume,N
53,1968,Danilo Donati,costume,N
54,1968,Jean Louis,costume,N
55,1968,John Truscott,art_direction,W
56,1968,Mario Chiari,art_direction,N
57,1968,Robert Clatworthy,art_direction,N
58,1968,Renzo Mongiardino,art_direction,N
59,1968,Alexander Golitzen,art_direction,N
60,1968,Burnett Guffey,cinematography,W
61,1968,Richard H. Kline,cinematography,N
62,1968,Robert L. Surtees,cinematography,N
63,1968,Robert L. Surtees,cinematography,N
64,1968,Conrad L. Hall,cinematography,N
65,1968,Samuel Goldwyn Studio,sound,W
66,1968,Warner Bros.-Seven Arts,sound,N
67,1968,Metro-Goldwyn-Mayer,sound,N
68,1968,20th Century-Fox,sound,N
69,1968,Universal City,sound,N
70,1968,John Poyner,effects,W
71,1968,James Richard,effects,N
72,1968,Hal Ashby,editing,W
73,1968,Frank P. Keller,editing,N
74,1968,Michael Luciano,editing,N
75,1968,Samuel E. Beetley,editing,N
76,1968,Robert C. Jones,editing,N
77,1968,L. B. Abbott,effects,W
78,1968,Albert Whitlock,effects,N
0,1969,John Woolf,picture,W
1,1969,Ray Stark,picture,N
2,1969,Martin Poll,picture,N
3,1969,Paul Newman,picture,N
4,1969,John Brabourne,picture,N
5,1969,Carol Reed,director,W
6,1969,Stanley Kubrick,director,N
7,1969,Gillo Pontecorvo,director,N
8,1969,Anthony Harvey,director,N
9,1969,Franco Zeffirelli,director,N
10,1969,Cliff Robertson,actor,W
11,1969,Alan Arkin,actor,N
12,1969,Alan Bates,actor,N
13,1969,Ron Moody,actor,N
14,1969,Peter O'Toole,actor,N
15,1969,Katharine Hepburn,actress,W
16,1969,Barbra Streisand,actress,W
17,1969,Patricia Neal,actress,N
18,1969,Vanessa Redgrave,actress,N
19,1969,Joanne Woodward,actress,N
20,1969,Jack Albertson,s_actor,W
21,1969,Seymour Cassel,s_actor,N
22,1969,Daniel Massey,s_actor,N
23,1969,Jack Wild,s_actor,N
24,1969,Gene Wilder,s_actor,N
25,1969,Ruth Gordon,s_actress,W
26,1969,Lynn Carlin,s_actress,N
27,1969,Sondra Locke,s_actress,N
28,1969,Kay Medford,s_actress,N
29,1969,Estelle Parsons,s_actress,N
30,1969,James Goldman,screenplay,W
31,1969,Neil Simon,screenplay,N
32,1969,Vernon Harris,screenplay,N
33,1969,Stewart Stern,screenplay,N
34,1969,Roman Polanski,screenplay,N
35,1969,John Barry,music,W
36,1969,Lalo Schifrin,music,N
37,1969,Jerry Goldsmith,music,N
38,1969,Alex North,music,N
39,1969,Michel Legrand,music,N
40,1969,Johnny Green,music,W
41,1969,Ray Heindorf,music,N
42,1969,Walter Scharf,music,N
43,1969,Lennie Hayton,music,N
44,1969,Michel Legrand,music,N
45,1969,The Windmills of Your Mind,song,W
46,1969,Chitty Chitty Bang Bang,song,N
47,1969,For Love of Ivy,song,N
48,1969,Jule Styne,song,N
49,1969,Jimmy Van Heusen,song,N
50,1969,Shepperton Studio,sound,W
51,1969,Warner Bros.-Seven Arts Studio,sound,N
52,1969,Warner Bros.-Seven Arts Studio,sound,N
53,1969,Columbia,sound,N
54,1969,Twentieth Century-Fox,sound,N
55,1969,Danilo Donati,costume,W
56,1969,Margaret Furse,costume,N
57,1969,Phyllis Dalton,costume,N
58,1969,Morton Haack,costume,N
59,1969,Donald Brooks,costume,N
60,1969,John Box,art_direction,W
61,1969,Anthony Masters,art_direction,N
62,1969,George W. Davis,art_direction,N
63,1969,Boris Leven,art_direction,N
64,1969,Mikhail Bogdanov,art_direction,N
65,1969,Pasqualino De Santis,cinematography,W
66,1969,Harry Stradling,cinematography,N
67,1969,Daniel L. Fapp,cinematography,N
68,1969,Oswald Morris,cinematography,N
69,1969,Ernest Laszlo,cinematography,N
70,1969,Frank P. Keller,editing,W
71,1969,Robert Swink,editing,N
72,1969,Frank Bracht,editing,N
73,1969,Ralph Kemplen,editing,N
74,1969,Eve Newman,editing,N
75,1969,Stanley Kubrick,effects,W
76,1969,Joseph McMillan Johnson,effects,N
0,1970,Jerome Hellman,picture,W
1,1970,Hal B. Wallis,picture,N
2,1970,John Foreman,picture,N
3,1970,Ernest Lehman,picture,N
4,1970,Jacques Perrin,picture,N
5,1970,John Schlesinger,director,W
6,1970,Arthur Penn,director,N
7,1970,George Roy Hill,director,N
8,1970,Sydney Pollack,director,N
9,1970,Costa-Gavras,director,N
10,1970,John Wayne,actor,W
11,1970,Richard Burton,actor,N
12,1970,Dustin Hoffman,actor,N
13,1970,Peter O'Toole,actor,N
14,1970,Jon Voight,actor,N
15,1970,Maggie Smith,actress,W
16,1970,Geneviève Bujold,actress,N
17,1970,Jane Fonda,actress,N
18,1970,Liza Minnelli,actress,N
19,1970,Jean Simmons,actress,N
20,1970,Gig Young,s_actor,W
21,1970,Rupert Crosse,s_actor,N
22,1970,Elliott Gould,s_actor,N
23,1970,Jack Nicholson,s_actor,N
24,1970,Anthony Quayle,s_actor,N
25,1970,Goldie Hawn,s_actress,W
26,1970,Catherine Burns,s_actress,N
27,1970,Dyan Cannon,s_actress,N
28,1970,Sylvia Miles,s_actress,N
29,1970,Susannah York,s_actress,N
30,1970,Waldo Salt,screenplay,W
31,1970,Bridget Boland,screenplay,N
32,1970,Arnold Schulman,screenplay,N
33,1970,James Poe,screenplay,N
34,1970,Jorge Semprun,screenplay,N
35,1970,Burt Bacharach,music,W
36,1970,Georges Delerue,music,N
37,1970,John Williams,music,N
38,1970,Ernest Gold,music,N
39,1970,Jerry Fielding,music,N
40,1970,Lennie Hayton,music,W
41,1970,Leslie Bricusse,music,N
42,1970,Nelson Riddle,music,N
43,1970,Cy Coleman,music,N
44,1970,Johnny Green,music,N
45,1970,Burt Bacharach,song,W
46,1970,Come Saturday Morning,song,N
47,1970,Jean,song,N
48,1970,True Grit,song,N
49,1970,What Are You Doing the Rest of Your Life?,song,N
50,1970,Jack Solomon,sound,W
